,correct word,misspelled word,total edit distance,number of words with error,close change,changes,none word
1484,اظهار داشت,اظهار داسشت,1.0,1.0,1.0,"[[], [2]]",True
1485,اظهار داشت,ظهاصر داشت,2.0,1.0,0.0,"[[1, 2], []]",True
1486,اظهار داشت,اظعاذ داشت,2.0,1.0,1.0,"[[0, 0], []]",True
1487,اظهار داشت,اظهشر داششت,2.0,2.0,0.0,"[[0], [2]]",True
1488,اظهار داشت,ازهار ذاشت,2.0,2.0,1.0,"[[0], [0]]",True
1489,اظهار داشت,اذظر داشت,3.0,1.0,1.0,"[[2, 1, 1], []]",True
1490,اظهار داشت,اظژهار پدانشت,3.0,2.0,0.0,"[[2], [2, 2]]",True
1491,اظهار داشت,اهار یاش,3.0,2.0,1.0,"[[1], [0, 1]]",True
1492,مشاوران املاک,مشاوران املافک,1.0,1.0,0.0,"[[], [2]]",True
1493,مشاوران املاک,مشلاوران املاک,1.0,1.0,1.0,"[[2], []]",True
1494,مشاوران املاک,مشاان املاک,2.0,1.0,0.0,"[[1, 1], []]",True
1495,مشاوران املاک,مشاوران امللا,2.0,1.0,1.0,"[[], [2, 1]]",True
1496,مشاوران املاک,مشاورن عملاک,2.0,2.0,0.0,"[[1], [0]]",True
1497,مشاوران املاک,مشاوان املتاک,2.0,2.0,1.0,"[[1], [2]]",True
1498,مشاوران املاک,مشاوران ژخلافک,3.0,1.0,0.0,"[[], [0, 0, 2]]",True
1499,مشاوران املاک,شادراتن املاک,3.0,1.0,1.0,"[[1, 0, 2], []]",True
1500,مشاوران املاک,مشحوران اقملغک,3.0,2.0,0.0,"[[0], [2, 0]]",True
1501,مشاوران املاک,نمشاورا املامک,3.0,2.0,1.0,"[[2, 1], [2]]",True
1502,دولت بایدن,دول بایدن,1.0,1.0,0.0,"[[1], []]",False
1503,دولت بایدن,دولت بایذن,1.0,1.0,1.0,"[[], [0]]",True
1504,دولت بایدن,تدوخت بایدن,2.0,1.0,0.0,"[[2, 0], []]",True
1505,دولت بایدن,دولت بلایین,2.0,1.0,1.0,"[[], [2, 0]]",True
1506,دولت بایدن,آدولت بگیدن,2.0,2.0,0.0,"[[2], [0]]",True
1507,دولت بایدن,ذولت بیدن,2.0,2.0,1.0,"[[0], [1]]",True
1508,دولت بایدن,دولت آخیدبن,3.0,1.0,0.0,"[[], [0, 0, 2]]",True
1509,دولت بایدن,یوالآ بایدن,3.0,1.0,1.0,"[[0, 2, 0], []]",True
1510,دولت بایدن,دبولحت باقدن,3.0,2.0,0.0,"[[2, 2], [0]]",True
1511,دولت بایدن,ولت یاییدن,3.0,2.0,1.0,"[[1], [0, 2]]",True
1512,کاهش داده,کاهش اده,1.0,1.0,0.0,"[[], [1]]",False
1513,کاهش داده,کاهش دادع,1.0,1.0,1.0,"[[], [0]]",True
1514,کاهش داده,کاهش دثد,2.0,1.0,0.0,"[[], [0, 1]]",True
1515,کاهش داده,کتهسش داده,2.0,1.0,1.0,"[[0, 2], []]",True
1516,کاهش داده,کهش اده,2.0,2.0,0.0,"[[1], [1]]",False
1517,کاهش داده,کاخش دلاده,2.0,2.0,1.0,"[[0], [2]]",True
1518,کاهش داده,ا داده,3.0,1.0,0.0,"[[1, 1, 1], []]",False
1519,کاهش داده,کاهش ذدذه,3.0,1.0,1.0,"[[], [2, 1, 0]]",True
1520,کاهش داده,طکاهرش دقده,3.0,2.0,0.0,"[[2, 2], [0]]",True
1521,کاهش داده,کتهش دلدع,3.0,2.0,1.0,"[[0], [0, 0]]",True
1522,پرداخت تسهیلات,پردخت تسهیلات,1.0,1.0,0.0,"[[1], []]",True
1523,پرداخت تسهیلات,پرداخت تسهیلا,1.0,1.0,1.0,"[[], [1]]",True
1524,پرداخت تسهیلات,پرژداخع تسهیلات,2.0,1.0,0.0,"[[2, 0], []]",True
1525,پرداخت تسهیلات,پذرداهخت تسهیلات,2.0,1.0,1.0,"[[2, 2], []]",True
1526,پرداخت تسهیلات,پراخت تسهیلا,2.0,2.0,0.0,"[[1], [1]]",True
1527,پرداخت تسهیلات,پرداخنت تسهیللت,2.0,2.0,1.0,"[[2], [0]]",True
1528,پرداخت تسهیلات,ررآخت تسهیلات,3.0,1.0,0.0,"[[0, 1, 0], []]",True
1529,پرداخت تسهیلات,زداخ تسهیلات,3.0,1.0,1.0,"[[1, 0, 1], []]",True
1530,پرداخت تسهیلات,قپرداخت تسهصیلاخت,3.0,2.0,0.0,"[[2], [2, 2]]",True
1531,پرداخت تسهیلات,پزردتاخت تسهیلتت,3.0,2.0,1.0,"[[2, 2], [0]]",True
1532,پنجه نرم,پنجه نرگ,1.0,1.0,0.0,"[[], [0]]",True
1533,پنجه نرم,بپنجه نرم,1.0,1.0,1.0,"[[2], []]",True
1534,پنجه نرم,پند نرم,2.0,1.0,0.0,"[[0, 1], []]",False
1535,پنجه نرم,پنجه تنرکم,2.0,1.0,1.0,"[[], [2, 2]]",True
1536,پنجه نرم,خپنجه نر,2.0,2.0,0.0,"[[2], [1]]",True
1537,پنجه نرم,پنج منرم,2.0,2.0,1.0,"[[1], [2]]",True
1538,پنجه نرم,نشجیه نرم,3.0,1.0,0.0,"[[1, 2, 2], []]",True
1539,پنجه نرم,بنح نرم,3.0,1.0,1.0,"[[0, 0, 1], []]",True
1540,پنجه نرم,پعج نم,3.0,2.0,0.0,"[[0, 1], [1]]",True
1541,پنجه نرم,چنجه رنم,3.0,2.0,1.0,"[[0], [1, 2]]",True
1542,سه سال,سه ساذل,1.0,1.0,0.0,"[[], [2]]",True
1543,سه سال,سه ساآل,1.0,1.0,1.0,"[[], [2]]",True
1544,سه سال,سه سچ,2.0,1.0,0.0,"[[], [0, 1]]",True
1545,سه سال,سه لل,2.0,1.0,1.0,"[[], [1, 0]]",False
1546,سه سال,دسه ال,2.0,2.0,0.0,"[[2], [1]]",True
1547,سه سال,ه ساا,2.0,2.0,1.0,"[[1], [0]]",True
1548,سه سال,سه ضقخل,3.0,1.0,0.0,"[[], [0, 0, 2]]",True
1549,سه سال,سه لآ,3.0,1.0,1.0,"[[], [1, 0, 0]]",True
1550,سه سال,مس نسال,3.0,2.0,0.0,"[[2, 1], [2]]",True
1551,سه سال,شسه ا,3.0,2.0,1.0,"[[2], [1, 1]]",True
1552,اما همه,اما هضه,1.0,1.0,0.0,"[[], [0]]",True
1553,اما همه,اما هم,1.0,1.0,1.0,"[[], [1]]",False
1554,اما همه,ظام همه,2.0,1.0,0.0,"[[2, 1], []]",True
1555,اما همه,اما خهنه,2.0,1.0,1.0,"[[], [2, 0]]",True
1556,اما همه,امذ هموه,2.0,2.0,0.0,"[[0], [2]]",True
1557,اما همه,انا حمه,2.0,2.0,1.0,"[[0], [0]]",False
1558,اما همه,پاثمنا همه,3.0,1.0,0.0,"[[2, 2, 2], []]",True
1559,اما همه,اما خکح,3.0,1.0,1.0,"[[], [0, 0, 0]]",True
1560,اما همه,اژا هظ,3.0,2.0,0.0,"[[0], [1, 0]]",True
1561,اما همه,تاما مع,3.0,2.0,1.0,"[[2], [1, 0]]",False
1562,آقای رییس‌جمهور,آقای رکییس‌جمهور,1.0,1.0,0.0,"[[], [2]]",True
1563,آقای رییس‌جمهور,آقای رییس‌جمهدر,1.0,1.0,1.0,"[[], [0]]",True
1564,آقای رییس‌جمهور,آقای فییس‌غجمهور,2.0,1.0,0.0,"[[], [0, 2]]",True
1565,آقای رییس‌جمهور,آقای رییس‌چجهور,2.0,1.0,1.0,"[[], [2, 1]]",True
1566,آقای رییس‌جمهور,مآقای ردیس‌جمهور,2.0,2.0,0.0,"[[2], [0]]",True
1567,آقای رییس‌جمهور,آای رسیس‌جمهور,2.0,2.0,1.0,"[[1], [0]]",True
1568,آقای رییس‌جمهور,آقای رشیس‌رمهر,3.0,1.0,0.0,"[[], [0, 0, 1]]",True
1569,آقای رییس‌جمهور,تآثقلای رییس‌جمهور,3.0,1.0,1.0,"[[2, 2, 2], []]",True
1570,آقای رییس‌جمهور,حقاا ریس‌جمهور,3.0,2.0,0.0,"[[0, 0], [1]]",True
1571,آقای رییس‌جمهور,آقلای یس‌جمهور,3.0,2.0,1.0,"[[2], [1, 1]]",True
1572,کشور ایجاد,کشور یجاد,1.0,1.0,0.0,"[[], [1]]",True
1573,کشور ایجاد,کشور ایچاد,1.0,1.0,1.0,"[[], [0]]",True
1574,کشور ایجاد,لشجور ایجاد,2.0,1.0,0.0,"[[0, 2], []]",True
1575,کشور ایجاد,کشور اسجای,2.0,1.0,1.0,"[[], [0, 0]]",True
1576,کشور ایجاد,وکشور ایاد,2.0,2.0,0.0,"[[2], [1]]",False
1577,کشور ایجاد,کشر ایجلاد,2.0,2.0,1.0,"[[1], [2]]",True
1578,کشور ایجاد,کشور پیجطا,3.0,1.0,0.0,"[[], [0, 2, 1]]",True
1579,کشور ایجاد,کشور تاید,3.0,1.0,1.0,"[[], [2, 1, 1]]",False
1580,کشور ایجاد,کشخوپر جایجاد,3.0,2.0,0.0,"[[2, 2], [2]]",True
1581,کشور ایجاد,مشدور ایجاذد,3.0,2.0,1.0,"[[0, 2], [2]]",True
1582,تبدیل شود,تبدیغل شود,1.0,1.0,0.0,"[[2], []]",True
1583,تبدیل شود,تدیل شود,1.0,1.0,1.0,"[[1], []]",True
1584,تبدیل شود,تچدیغل شود,2.0,1.0,0.0,"[[0, 2], []]",True
1585,تبدیل شود,بیل شود,2.0,1.0,1.0,"[[1, 1], []]",False
1586,تبدیل شود,تبدل شطد,2.0,2.0,0.0,"[[1], [0]]",True
1587,تبدیل شود,تیبدیل شدود,2.0,2.0,1.0,"[[2], [2]]",True
1588,تبدیل شود,تبدیل ژصف,3.0,1.0,0.0,"[[], [0, 0, 0]]",True
1589,تبدیل شود,آتلبدی شود,3.0,1.0,1.0,"[[2, 2, 1], []]",True
1590,تبدیل شود,تحدی دود,3.0,2.0,0.0,"[[0, 1], [0]]",False
1591,تبدیل شود,آبدیل سشوذ,3.0,2.0,1.0,"[[0], [2, 0]]",True
1592,فضای سبز,فبضای سبز,1.0,1.0,0.0,"[[2], []]",True
1593,فضای سبز,فای سبز,1.0,1.0,1.0,"[[1], []]",False
1594,فضای سبز,فضای سربم,2.0,1.0,0.0,"[[], [2, 0]]",True
1595,فضای سبز,قضابی سبز,2.0,1.0,1.0,"[[0, 2], []]",False
1596,فضای سبز,فضاظی سبیز,2.0,2.0,0.0,"[[2], [2]]",True
1597,فضای سبز,فذای سیز,2.0,2.0,1.0,"[[0], [0]]",True
1598,فضای سبز,اففضزی سبز,3.0,1.0,0.0,"[[2, 2, 0], []]",True
1599,فضای سبز,غتی سبز,3.0,1.0,1.0,"[[0, 1, 0], []]",True
1600,فضای سبز,ای سبس,3.0,2.0,0.0,"[[1, 1], [0]]",True
1601,فضای سبز,فزضلای سبر,3.0,2.0,1.0,"[[2, 2], [0]]",True
1602,آزادی بیان,آزادی بیبن,1.0,1.0,0.0,"[[], [0]]",True
1603,آزادی بیان,آزادی بیا,1.0,1.0,1.0,"[[], [1]]",False
1604,آزادی بیان,آماد بیان,2.0,1.0,0.0,"[[0, 1], []]",False
1605,آزادی بیان,آزتدسی بیان,2.0,1.0,1.0,"[[0, 2], []]",True
1606,آزادی بیان,آزردی بخان,2.0,2.0,0.0,"[[0], [0]]",True
1607,آزادی بیان,آزادبی بسان,2.0,2.0,1.0,"[[2], [0]]",True
1608,آزادی بیان,جآزهنی بیان,3.0,1.0,0.0,"[[2, 0, 0], []]",True
1609,آزادی بیان,آزادی یت,3.0,1.0,1.0,"[[], [1, 1, 0]]",False
1610,آزادی بیان,آزدذی بیاپن,3.0,2.0,0.0,"[[1, 2], [2]]",True
1611,آزادی بیان,تآزای بیا,3.0,2.0,1.0,"[[2, 1], [1]]",True
1612,کشور وارد,کشر وارد,1.0,1.0,0.0,"[[1], []]",True
1613,کشور وارد,کسشور وارد,1.0,1.0,1.0,"[[2], []]",True
1614,کشور وارد,صکعشور وارد,2.0,1.0,0.0,"[[2, 2], []]",True
1615,کشور وارد,مشو وارد,2.0,1.0,1.0,"[[0, 1], []]",False
1616,کشور وارد,کشوچ واثد,2.0,2.0,0.0,"[[0], [0]]",True
1617,کشور وارد,گکشور ولارد,2.0,2.0,1.0,"[[2], [2]]",True
1618,کشور وارد,و وارد,3.0,1.0,0.0,"[[1, 1, 1], []]",False
1619,کشور وارد,شدز وارد,3.0,1.0,1.0,"[[1, 0, 0], []]",True
1620,کشور وارد,لکشور رد,3.0,2.0,0.0,"[[2], [1, 1]]",True
1621,کشور وارد,کشوذ دازد,3.0,2.0,1.0,"[[0], [0, 0]]",True
1622,قرار دهد,قرا دهد,1.0,1.0,0.0,"[[1], []]",False
1623,قرار دهد,قزرار دهد,1.0,1.0,1.0,"[[2], []]",True
1624,قرار دهد,وقرثر دهد,2.0,1.0,0.0,"[[2, 0], []]",True
1625,قرار دهد,ثقرر دهد,2.0,1.0,1.0,"[[2, 1], []]",True
1626,قرار دهد,قرژر دهرد,2.0,2.0,0.0,"[[0], [2]]",True
1627,قرار دهد,قرلر ده,2.0,2.0,1.0,"[[0], [1]]",True
1628,قرار دهد,قتفاغر دهد,3.0,1.0,0.0,"[[0, 2, 2], []]",True
1629,قرار دهد,ا دهد,3.0,1.0,1.0,"[[1, 1, 1], []]",False
1630,قرار دهد,رافر دلد,3.0,2.0,0.0,"[[1, 2], [0]]",True
1631,قرار دهد,غقرازر ذهد,3.0,2.0,1.0,"[[2, 2], [0]]",True
1632,خرداد ماه,خرداث ماه,1.0,1.0,0.0,"[[0], []]",True
1633,خرداد ماه,خرداد متاه,1.0,1.0,1.0,"[[], [2]]",True
1634,خرداد ماه,قداد ماه,2.0,1.0,0.0,"[[1, 0], []]",True
1635,خرداد ماه,رداید ماه,2.0,1.0,1.0,"[[1, 2], []]",True
1636,خرداد ماه,خردااد مپاه,2.0,2.0,0.0,"[[2], [2]]",True
1637,خرداد ماه,خردتد ماح,2.0,2.0,1.0,"[[0], [0]]",True
1638,خرداد ماه,طخرجدژاد ماه,3.0,1.0,0.0,"[[2, 2, 2], []]",True
1639,خرداد ماه,خرداد نمت,3.0,1.0,1.0,"[[], [2, 0, 1]]",True
1640,خرداد ماه,خمداد ه,3.0,2.0,0.0,"[[0], [1, 1]]",True
1641,خرداد ماه,خرذاد نمه,3.0,2.0,1.0,"[[0], [2, 1]]",True
1642,دوم اینکه,دبوم اینکه,1.0,1.0,0.0,"[[2], []]",True
1643,دوم اینکه,دوم انکه,1.0,1.0,1.0,"[[], [1]]",False
1644,دوم اینکه,دوم ینک,2.0,1.0,0.0,"[[], [1, 1]]",True
1645,دوم اینکه,دوم اسینک,2.0,1.0,1.0,"[[], [2, 1]]",True
1646,دوم اینکه,دهم اشینکه,2.0,2.0,0.0,"[[0], [2]]",True
1647,دوم اینکه,یدوم ایکه,2.0,2.0,1.0,"[[2], [1]]",True
1648,دوم اینکه,دوم ظایوه,3.0,1.0,0.0,"[[], [2, 1, 0]]",True
1649,دوم اینکه,دوم اتکخ,3.0,1.0,1.0,"[[], [1, 0, 0]]",True
1650,دوم اینکه,دصوچ ایناه,3.0,2.0,0.0,"[[2, 0], [0]]",True
1651,دوم اینکه,ددم اسینمه,3.0,2.0,1.0,"[[0], [2, 0]]",True
1652,مبلغ میلیارد,مبلغ میلیاد,1.0,1.0,0.0,"[[], [1]]",False
1653,مبلغ میلیارد,کمبلغ میلیارد,1.0,1.0,1.0,"[[2], []]",True
1654,مبلغ میلیارد,مبلغ مجلیاثرد,2.0,1.0,0.0,"[[], [0, 2]]",True
1655,مبلغ میلیارد,مآغ میلیارد,2.0,1.0,1.0,"[[1, 0], []]",True
1656,مبلغ میلیارد,مبغغ میلیرد,2.0,2.0,0.0,"[[0], [1]]",True
1657,مبلغ میلیارد,مبالغ میلیاذد,2.0,2.0,1.0,"[[2], [0]]",True
1658,مبلغ میلیارد,ماض میلیارد,3.0,1.0,0.0,"[[0, 0, 1], []]",True
1659,مبلغ میلیارد,نمبآ میلیارد,3.0,1.0,1.0,"[[2, 0, 1], []]",True
1660,مبلغ میلیارد,مبغ میلچارس,3.0,2.0,0.0,"[[1], [0, 0]]",True
1661,مبلغ میلیارد,میلغ ملارد,3.0,2.0,1.0,"[[0], [1, 1]]",True
1662,یکی دو,یکی د,1.0,1.0,0.0,"[[], [1]]",False
1663,یکی دو,یکی دد,1.0,1.0,1.0,"[[], [0]]",False
1664,یکی دو,یکی ضد,2.0,1.0,0.0,"[[], [2, 1]]",False
1665,یکی دو,سگکی دو,2.0,1.0,1.0,"[[0, 2], []]",True
1666,یکی دو,یکغی صدو,2.0,2.0,0.0,"[[2], [2]]",True
1667,یکی دو,سیکی دد,2.0,2.0,1.0,"[[2], [0]]",True
1668,یکی دو,ژیرکوی دو,3.0,1.0,0.0,"[[2, 2, 2], []]",True
1669,یکی دو,سیگکب دو,3.0,1.0,1.0,"[[2, 2, 0], []]",True
1670,یکی دو,یبگ لدو,3.0,2.0,0.0,"[[0, 0], [2]]",True
1671,یکی دو,یگکسی یو,3.0,2.0,1.0,"[[2, 2], [0]]",True
1672,نشان داد,نشان دد,1.0,1.0,0.0,"[[], [1]]",False
1673,نشان داد,نشان یاد,1.0,1.0,1.0,"[[], [0]]",False
1674,نشان داد,نشان جاز,2.0,1.0,0.0,"[[], [0, 0]]",False
1675,نشان داد,نشان ذدای,2.0,1.0,1.0,"[[], [2, 0]]",True
1676,نشان داد,نشزن داپد,2.0,2.0,0.0,"[[0], [2]]",True
1677,نشان داد,نشا داذد,2.0,2.0,1.0,"[[1], [2]]",True
1678,نشان داد,لناعن داد,3.0,1.0,0.0,"[[2, 1, 2], []]",True
1679,نشان داد,نشان یدلا,3.0,1.0,1.0,"[[], [2, 2, 1]]",True
1680,نشان داد,نشراش داضد,3.0,2.0,0.0,"[[2, 0], [2]]",True
1681,نشان داد,مشامن دتد,3.0,2.0,1.0,"[[0, 2], [0]]",True
1682,مورد نظر,مولرد نظر,1.0,1.0,0.0,"[[2], []]",True
1683,مورد نظر,مورد نظ,1.0,1.0,1.0,"[[], [1]]",True
1684,مورد نظر,مورد لظژ,2.0,1.0,0.0,"[[], [0, 0]]",True
1685,مورد نظر,مری نظر,2.0,1.0,1.0,"[[1, 0], []]",False
1686,مورد نظر,بمورد سنظر,2.0,2.0,0.0,"[[2], [2]]",True
1687,مورد نظر,مور نظ,2.0,2.0,1.0,"[[1], [1]]",True
1688,مورد نظر,مورد تنضظذر,3.0,1.0,1.0,"[[], [2, 2, 2]]",True
1689,مورد نظر,حمور طنظر,3.0,2.0,0.0,"[[2, 1], [2]]",True
1690,مورد نظر,مود ن,3.0,2.0,1.0,"[[1], [1, 1]]",False
1691,دلار آمریکا,دصار آمریکا,1.0,1.0,0.0,"[[0], []]",True
1692,دلار آمریکا,دلر آمریکا,1.0,1.0,1.0,"[[1], []]",True
1693,دلار آمریکا,دلار آمظویکا,2.0,1.0,0.0,"[[], [0, 2]]",True
1694,دلار آمریکا,دلار آمزبیکا,2.0,1.0,1.0,"[[], [0, 2]]",True
1695,دلار آمریکا,دلا آمآریکا,2.0,2.0,0.0,"[[1], [2]]",True
1696,دلار آمریکا,دلتار آکریکا,2.0,2.0,1.0,"[[2], [0]]",True
1697,دلار آمریکا,گزلا آمریکا,3.0,1.0,0.0,"[[0, 2, 1], []]",True
1698,دلار آمریکا,ذل آمریکا,3.0,1.0,1.0,"[[0, 1, 1], []]",False
1699,دلار آمریکا,دفار آرقیکا,3.0,2.0,0.0,"[[0], [1, 2]]",True
1700,دلار آمریکا,دلتار لآریکا,3.0,2.0,1.0,"[[2], [2, 1]]",True
1701,چنین چیزی,چنین چثیزی,1.0,1.0,0.0,"[[], [2]]",True
1702,چنین چیزی,چنیت چیزی,1.0,1.0,1.0,"[[0], []]",True
1703,چنین چیزی,چنین چشیزهی,2.0,1.0,0.0,"[[], [2, 2]]",True
1704,چنین چیزی,چنین چسی,2.0,1.0,1.0,"[[], [0, 1]]",True
1705,چنین چیزی,چنآین کیزی,2.0,2.0,0.0,"[[2], [0]]",True
1706,چنین چیزی,چتنین یزی,2.0,2.0,1.0,"[[2], [1]]",True
1707,چنین چیزی,چنین تچجزعی,3.0,1.0,0.0,"[[], [2, 0, 2]]",True
1708,چنین چیزی,پچمنبین چیزی,3.0,1.0,1.0,"[[2, 2, 2], []]",True
1709,چنین چیزی,چضنین آیز,3.0,2.0,0.0,"[[2], [0, 1]]",True
1710,چنین چیزی,چنبن چضی,3.0,2.0,1.0,"[[0], [1, 0]]",True
1711,آغاز کردند,آغاز کردن,1.0,1.0,0.0,"[[], [1]]",False
1712,آغاز کردند,لغاز کردند,1.0,1.0,1.0,"[[0], []]",True
1713,آغاز کردند,عآاز کردند,2.0,1.0,0.0,"[[2, 1], []]",True
1714,آغاز کردند,آاطز کردند,2.0,1.0,1.0,"[[1, 2], []]",True
1715,آغاز کردند,آغچاز کسدند,2.0,2.0,0.0,"[[2], [0]]",True
1716,آغاز کردند,آفغاز کردد,2.0,2.0,1.0,"[[2], [1]]",True
1717,آغاز کردند,آغاز رمنو,3.0,1.0,0.0,"[[], [1, 0, 0]]",True
1718,آغاز کردند,آغاز ریتند,3.0,1.0,1.0,"[[], [1, 0, 2]]",True
1719,آغاز کردند,شآغز کردبند,3.0,2.0,0.0,"[[2, 1], [2]]",True
1720,آغاز کردند,آغتا کزردند,3.0,2.0,1.0,"[[2, 1], [2]]",True
1721,مورد نیاز,مورد نیاو,1.0,1.0,0.0,"[[], [0]]",True
1722,مورد نیاز,مورد تیاز,1.0,1.0,1.0,"[[], [0]]",True
1723,مورد نیاز,مورد نقیآز,2.0,1.0,0.0,"[[], [2, 0]]",True
1724,مورد نیاز,مورد تنیارز,2.0,1.0,1.0,"[[], [2, 2]]",True
1725,مورد نیاز,موجرد نیامز,2.0,2.0,0.0,"[[2], [2]]",True
1726,مورد نیاز,مورید نیتز,2.0,2.0,1.0,"[[2], [0]]",True
1727,مورد نیاز,مورد اندیز,3.0,1.0,0.0,"[[], [2, 2, 1]]",True
1728,مورد نیاز,وزذ نیاز,3.0,1.0,1.0,"[[1, 0, 0], []]",True
1729,مورد نیاز,خود نمیاز,3.0,2.0,0.0,"[[0, 1], [2]]",True
1730,مورد نیاز,نورید نیلز,3.0,2.0,1.0,"[[0, 2], [0]]",True
1731,خودداری کنند,خرودداری کنند,1.0,1.0,0.0,"[[2], []]",True
1732,خودداری کنند,خودداری کنن,1.0,1.0,1.0,"[[], [1]]",False
1733,خودداری کنند,خودداری کنانل,2.0,1.0,0.0,"[[], [2, 0]]",True
1734,خودداری کنند,خوددترب کنند,2.0,1.0,1.0,"[[0, 0], []]",True
1735,خودداری کنند,خوددثاری کند,2.0,2.0,0.0,"[[2], [1]]",True
1736,خودداری کنند,خوددری مکنند,2.0,2.0,1.0,"[[1], [2]]",True
1737,خودداری کنند,خصودثدارن کنند,3.0,1.0,0.0,"[[2, 2, 0], []]",True
1738,خودداری کنند,حودای کنند,3.0,1.0,1.0,"[[0, 1, 1], []]",True
1739,خودداری کنند,خودری کنیند,3.0,2.0,0.0,"[[1, 1], [2]]",True
1740,خودداری کنند,خودیری نند,3.0,2.0,1.0,"[[0, 1], [1]]",True
1741,وزرای خارجه,وزراحی خارجه,1.0,1.0,0.0,"[[2], []]",True
1742,وزرای خارجه,وزرای حارجه,1.0,1.0,1.0,"[[], [0]]",True
1743,وزرای خارجه,وزرمک خارجه,2.0,1.0,0.0,"[[0, 0], []]",True
1744,وزرای خارجه,وزرای خترجح,2.0,1.0,1.0,"[[], [0, 0]]",True
1745,وزرای خارجه,وزراذ مخارجه,2.0,2.0,0.0,"[[0], [2]]",True
1746,وزرای خارجه,وزذرای خارجخ,2.0,2.0,1.0,"[[2], [0]]",True
1747,وزرای خارجه,وزرای فخرجگ,3.0,1.0,0.0,"[[], [2, 1, 0]]",True
1748,وزرای خارجه,وزرای اه,3.0,1.0,1.0,"[[], [1, 1, 1]]",False
1749,وزرای خارجه,وزا خارمه,3.0,2.0,0.0,"[[1, 1], [0]]",True
1750,وزرای خارجه,وزری خارحجعه,3.0,2.0,1.0,"[[1], [2, 2]]",True
1751,هزینه‌های جاری,هزینه‌های جامی,1.0,1.0,0.0,"[[], [0]]",False
1752,هزینه‌های جاری,هزینه‌های جار,1.0,1.0,1.0,"[[], [1]]",False
1753,هزینه‌های جاری,وزینه‌هآی جاری,2.0,1.0,0.0,"[[0, 0], []]",True
1754,هزینه‌های جاری,هزینه‌های جتی,2.0,1.0,1.0,"[[], [0, 1]]",False
1755,هزینه‌های جاری,هزینزه‌های جارق,2.0,2.0,0.0,"[[2], [0]]",True
1756,هزینه‌های جاری,هذینه‌های حاری,2.0,2.0,1.0,"[[0], [0]]",True
1757,هزینه‌های جاری,هزفینه‌کها جاری,3.0,1.0,0.0,"[[2, 2, 1], []]",True
1758,هزینه‌های جاری,عینه‌هتی جاری,3.0,1.0,1.0,"[[0, 1, 0], []]",True
1759,هزینه‌های جاری,هزینه‌آها جهاری,3.0,2.0,0.0,"[[2, 1], [2]]",True
1760,هزینه‌های جاری,هینه‌هی جارس,3.0,2.0,1.0,"[[1, 1], [0]]",True
1761,قرار گرفتن,قرار گرفن,1.0,1.0,0.0,"[[], [1]]",True
1762,قرار گرفتن,قرار گرفن,1.0,1.0,1.0,"[[], [1]]",True
1763,قرار گرفتن,قرار یرمفتن,2.0,1.0,0.0,"[[], [0, 2]]",True
1764,قرار گرفتن,قرار رقفتن,2.0,1.0,1.0,"[[], [1, 2]]",True
1765,قرار گرفتن,قرحر گخفتن,2.0,2.0,0.0,"[[0], [0]]",True
1766,قرار گرفتن,قار کگرفتن,2.0,2.0,1.0,"[[1], [2]]",True
1767,قرار گرفتن,قرار ردفتغن,3.0,1.0,0.0,"[[], [1, 2, 2]]",True
1768,قرار گرفتن,قپر صرفتن,3.0,2.0,0.0,"[[1, 0], [0]]",True
1769,قرار گرفتن,فقرار کگرقفتن,3.0,2.0,1.0,"[[2], [2, 2]]",True
1770,رعایت شود,رعاذیت شود,1.0,1.0,0.0,"[[2], []]",True
1771,رعایت شود,رعایا شود,1.0,1.0,1.0,"[[0], []]",False
1772,رعایت شود,رعایت و,2.0,1.0,0.0,"[[], [1, 1]]",False
1773,رعایت شود,رعایت دد,2.0,1.0,1.0,"[[], [1, 0]]",False
1774,رعایت شود,یرعایت شسد,2.0,2.0,0.0,"[[2], [0]]",True
1775,رعایت شود,رعاست شد,2.0,2.0,1.0,"[[0], [1]]",True
1776,رعایت شود,رعایت تف,3.0,1.0,0.0,"[[], [0, 0, 1]]",False
1777,رعایت شود,رعایت سشذ,3.0,1.0,1.0,"[[], [2, 1, 0]]",True
1778,رعایت شود,رکایت شکو,3.0,2.0,0.0,"[[0], [2, 1]]",True
1779,رعایت شود,رعتایا شو,3.0,2.0,1.0,"[[2, 0], [1]]",True
1780,باید توجه,بظاید توجه,1.0,1.0,0.0,"[[2], []]",True
1781,باید توجه,باید توه,1.0,1.0,1.0,"[[], [1]]",True
1782,باید توجه,بی توجه,2.0,1.0,0.0,"[[1, 1], []]",False
1783,باید توجه,باید تدحه,2.0,1.0,1.0,"[[], [0, 0]]",True
1784,باید توجه,بچاید وجه,2.0,2.0,0.0,"[[2], [1]]",True
1785,باید توجه,یباید وجه,2.0,2.0,1.0,"[[2], [1]]",True
1786,باید توجه,دگیم توجه,3.0,1.0,0.0,"[[0, 0, 0], []]",True
1787,باید توجه,للاسد توجه,3.0,1.0,1.0,"[[0, 2, 0], []]",True
1788,باید توجه,بصاد تقجه,3.0,2.0,0.0,"[[2, 1], [0]]",True
1789,باید توجه,بتید تدچجه,3.0,2.0,1.0,"[[0], [0, 2]]",True
1790,سر می‌برد,سر ذی‌برد,1.0,1.0,0.0,"[[], [0]]",True
